"id","product_tmpl_id/default_code","location_id/display_name","lot_id/name","quantity","product_uom_id/name"
"__export__.stock_quant_5539_8e755eb7","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG21267","8.0","pc(s)"
"__export__.stock_quant_5542_0e7368eb","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG21266","8.0","pc(s)"
"__export__.stock_quant_5557_afe0dde6","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG15254","8.0","pc(s)"
"__export__.stock_quant_5560_f31b0a42","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG15255","8.0","pc(s)"
"__export__.stock_quant_5561_b86f4d68","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG16258","8.0","pc(s)"
"__export__.stock_quant_5596_93026b4d","PURO-IDD-X","JTK 4/Quarantine/RM","GBMJTK6/IE28230","'-80.4000000000005","g"
"__export__.stock_quant_5598_07cac2f2","DRYF-PC-X","JTK 4/Quarantine/RM","GBMJTK6/IF04071","'-54.0","g"
"__export__.stock_quant_5599_c78a6534","BENT-BGISDV-X","JTK 4/Quarantine/RM","GBMJTK6/IF02006","'-48.0","g"
"__export__.stock_quant_5601_4d2e1727","EMU-PS-","JTK 4/Quarantine/RM","GBMJTK6/IE27104","'-3.0","g"
"__export__.stock_quant_5602_eafe8070","SILI-BEL803-X","JTK 4/Quarantine/RM","GBMJTK6/IE19017","'-22.0","g"
"__export__.stock_quant_5604_bfddb795","SILI-DC-PSFCS-X","JTK 4/Quarantine/RM","GBMJTK6/IE28019","'-24.0","g"
"__export__.stock_quant_5606_b6e92c1f","SILC-MKOL-X","JTK 4/Quarantine/RM","GBMJTK6/IE18088","'-12.0","g"
"__export__.stock_quant_5610_b3422e94","PEN-PRSVPE-X","JTK 4/Quarantine/RM","GBMJTK6/IE03104","'-2.00000000000001","g"
"__export__.stock_quant_5614_b0c4c955","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IG06225","25.0","pc(s)"
"__export__.stock_quant_5694_83f4d6eb","SILI-BEL803-X","JTK 4/Quarantine/RM","GBMJTK6/IF15011","'-224.8","g"
"__export__.stock_quant_5747_cac4772b","PURO-IDD-X","JTK 4/Stock/RM","GBMJTK6/IE28230","83.4999999999995","g"
"__export__.stock_quant_5748_bade67f6","DRYF-PC-X","JTK 4/Stock/RM","GBMJTK6/IF04071","54.0","g"
"__export__.stock_quant_5749_4add2a1f","BENT-BGISDV-X","JTK 4/Stock/RM","GBMJTK6/IF02006","48.0","g"
"__export__.stock_quant_5750_31b0e1ae","SILI-BEL803-X","JTK 4/Stock/RM","GBMJTK6/IE19017","22.0","g"
"__export__.stock_quant_5751_ac1332f4","SILI-DC-PSFCS-X","JTK 4/Stock/RM","GBMJTK6/IE28019","24.0","g"
"__export__.stock_quant_5752_f313a9c8","SILC-MKOL-X","JTK 4/Stock/RM","GBMJTK6/IE18088","12.0","g"
"__export__.stock_quant_5753_2aeb6208","EMUL-EMILST-X","JTK 4/Stock/RM","GBMJTK6/IE04044","0.0","g"
"__export__.stock_quant_5754_03733a04","SILI-BELEG5-X","JTK 4/Stock/RM","GBMJTK6/HL10151","44.0","g"
"__export__.stock_quant_5755_f24b9dae","PEN-PRSVPE-X","JTK 4/Stock/RM","GBMJTK6/IE03104","1.99999999999999","g"
"__export__.stock_quant_5761_45684003","SILC-MKOL-X","JTK 4/Stock/RM","GBMJTK6/IF15188","600.0","g"
"__export__.stock_quant_5763_24402219","EMU-PS-","JTK 4/Stock/RM","GBMJTK6/IF18122","400.5","g"
"__export__.stock_quant_5767_21d38c1d","PURO-IDD-X","JTK 4/Stock/RM","GBMJTK6/IF11105","1479.4","g"
"__export__.stock_quant_5768_d3af4d8e","PURO-IDD-X","JTK 4/Stock/RM","GBMJTK6/IF17166","0.0","g"
"__export__.stock_quant_5769_ee6741cc","SILI-BEL803-X","JTK 4/Stock/RM","GBMJTK6/IF15011","224.8","g"
"__export__.stock_quant_5770_809b615e","EMU-PS-","JTK 4/Stock/RM","GBMJTK6/IF28065","562.95","g"
"__export__.stock_quant_5771_346e3f8c","SILI-BELEG5-X","JTK 4/Stock/RM","GBMJTK6/HL22278","149.3","g"
"__export__.stock_quant_5773_a5bdd198","DRYF-PC-X","JTK 4/Stock/RM","GBMJTK6/IF14086","879.0","g"
"__export__.stock_quant_5808_39dc8cdb","STIC-VMKLC04R0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/E1-2","GPMJT6A/IA29130","39.0","pc(s)"
"__export__.stock_quant_5858_76ec7fbc","L-MLCC-BULK","JTK 4/Quarantine/PKG","GH28A","3500.0","g"
"__export__.stock_quant_5860_ce170f2c","L-MLCB-BULK","JTK 4/Quarantine/PKG","GH27A","2880.0","g"
"__export__.stock_quant_5873_ac85973b","IBOX-RRPMKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IF29206","8.0","pc(s)"
"__export__.stock_quant_5875_10a3e8fc","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IF29207","5.0","pc(s)"
"__export__.stock_quant_5876_1a4b95aa","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IF29208","5.0","pc(s)"
"__export__.stock_quant_5883_d1d8ec71","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IG07228","30.0","pc(s)"
"__export__.stock_quant_5885_e1c1b02e","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IG08232","25.0","pc(s)"
"__export__.stock_quant_5888_a930b610","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG13250","8.0","pc(s)"
"__export__.stock_quant_5889_7b2b3d51","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG13251","8.0","pc(s)"
"__export__.stock_quant_5895_2b49d482","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG16257","8.0","pc(s)"
"__export__.stock_quant_5896_9a408da2","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG19263","8.0","pc(s)"
"__export__.stock_quant_5897_2f02e646","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG19264","8.0","pc(s)"
"__export__.stock_quant_5903_774a2b05","IBOX-RRPMKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG29304","16.0","pc(s)"
"__export__.stock_quant_5910_52df9964","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IG29303","25.0","pc(s)"
"__export__.stock_quant_5914_2c09895f","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IG23272","16.0","pc(s)"
"__export__.stock_quant_5916_d202955e","BOTO-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG09234","13.0","Pc(s)"
"__export__.stock_quant_5917_4af331b6","CAPA-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG09235","13.0","Pc(s)"
"__export__.stock_quant_6070_6b0174a7","BOTO-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG23281","13.0","Pc(s)"
"__export__.stock_quant_6071_de1b711b","CAPA-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG23282","13.0","Pc(s)"
"__export__.stock_quant_6075_f7b58eca","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IG26285","26.0","pc(s)"
"__export__.stock_quant_6076_23dbc8ee","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG26287","8.0","pc(s)"
"__export__.stock_quant_6083_55bbbc75","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG26288","8.0","pc(s)"
"__export__.stock_quant_6084_b140a607","IBOX-RRPMKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG28294","16.0","pc(s)"
"__export__.stock_quant_6103_19ae2982","BOTO-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG26289","13.0","Pc(s)"
"__export__.stock_quant_6104_540d84bb","CAPA-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG26290","13.0","Pc(s)"
"__export__.stock_quant_6107_629535f0","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG28292","8.0","pc(s)"
"__export__.stock_quant_6108_f48da83a","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG28293","8.0","pc(s)"
"__export__.stock_quant_6189_836f8625","L-MLCB-BULK","JTK 4/Quarantine/PKG","HH02A","2800.0","g"
"__export__.stock_quant_6228_34eefb74","PEN-PRSVPE-X","JTK 4/Stock/RM","GBMJTK6/IG16077","'-1.4210854715202e-14","g"
"__export__.stock_quant_6229_708a3773","BENT-BGISDV-X","JTK 4/Stock/RM","GBMJTK6/IF29014","0.0","g"
"__export__.stock_quant_6267_b31c419b","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IH03315","17.0","pc(s)"
"__export__.stock_quant_6269_e389f1cd","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH05328","8.0","pc(s)"
"__export__.stock_quant_6270_a3ef0f32","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH05329","8.0","pc(s)"
"__export__.stock_quant_6360_8ee91b2d","SILI-BEL803-X","JTK 4/Quarantine/RM","GBMJTK6/IF21007","'-112.88","g"
"__export__.stock_quant_6364_13536da5","STIC-BMKLC12R1-OMG","JTK 4/Stock/PKG","GBMJTK4/IH09366","810.0","Pc(s)"
"__export__.stock_quant_6411_a221239f","SILI-BEL803-X","JTK 4/Stock/RM","GBMJTK6/IF21007","112.88","g"
"__export__.stock_quant_6476_be2b3f40","SILI-BEL803-X","JTK 4/Stock/RM","GBMJTK6/IF15012","0.0","g"
"__export__.stock_quant_6644_9e60875a","IBOX-RRPMKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH03314","9.0","pc(s)"
"__export__.stock_quant_6647_91f30e00","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH04316","9.0","pc(s)"
"__export__.stock_quant_6722_f8322acc","STIC-VMKLC05R0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/E1-2","GPMJT6A/IC26056","29.0","pc(s)"
"__export__.stock_quant_6736_7a1fc5e2","STIC-VMKLC09R1-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/E1-4","GBMJTK4/IE03042","357.0","pc(s)"
"__export__.stock_quant_6749_e2db1c47","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IG27291","16.0","pc(s)"
"__export__.stock_quant_6753_21fdfd67","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IG28295","16.0","pc(s)"
"__export__.stock_quant_6759_0a296f78","L-MLCC-BULK","JTK 4/Quarantine/PKG","HH09B","1650.0","g"
"__export__.stock_quant_6761_024b8bea","L-MLCJ-BULK","JTK 4/Quarantine/PKG","HH09A","199140.0","g"
"__export__.stock_quant_6765_52aea180","L-MLCD-BULK","JTK 4/Quarantine/PKG","HH10A","1050.0","g"
"__export__.stock_quant_6767_e165dea6","L-MLCD-BULK","JTK 4/Quarantine/PKG","HH12A","3500.0","g"
"__export__.stock_quant_6786_661e3b66","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH10374","8.0","pc(s)"
"__export__.stock_quant_6788_0d4c8a51","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH10375","8.0","pc(s)"
"__export__.stock_quant_6853_6a9c5b5d","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH25401","12.0","pc(s)"
"__export__.stock_quant_6854_ad6c527f","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH25402","12.0","pc(s)"
"__export__.stock_quant_6904_44332252","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH23399","17.0","pc(s)"
"__export__.stock_quant_6905_69499229","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH23398","17.0","pc(s)"
"__export__.stock_quant_6910_54095477","CAP-OMGPGT100-OMG","JTK 4/Retain/PKG","GBMJTK4/IH19390","13.0","Pc(s)"
"__export__.stock_quant_6975_4db85dda","BOTO-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG30310","13.0","Pc(s)"
"__export__.stock_quant_6976_2a5648ef","CAPA-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG30311","13.0","Pc(s)"
"__export__.stock_quant_7312_aef446a9","PARF-DLPZLE-X","JTK 4/Quarantine/RM","GBMJTK6/IH05081","0.09999","g"
"__export__.stock_quant_7378_52d7c822","IBOX-RRPMKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IG26286","8.0","pc(s)"
"__export__.stock_quant_7379_b176e3e1","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IG30308","25.0","pc(s)"
"__export__.stock_quant_7384_5030eeed","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IH20391","29.0","pc(s)"
"__export__.stock_quant_7391_de3e921d","STIC-VMKLC11R1-OMG","JTK 4/Retain/PKG","GBMJTK4/IH25408","12.0","pc(s)"
"__export__.stock_quant_7394_dbb1198c","BOTO-MKLCR0-OMG","JTK 4/Stock/PKG/JTK 6/Gedung B/AD-11C1","GBMJTK4/IH31456","0.699999999999994","pc(s)"
"__export__.stock_quant_7396_f9fa946f","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH31456","13.0","pc(s)"
"__export__.stock_quant_7397_54212445","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH31457","13.0","pc(s)"
"__export__.stock_quant_7452_f1bebec5","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/II06479","16.0","pc(s)"
"__export__.stock_quant_7456_a43abe20","IBOX-RRPMKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II06480","16.0","pc(s)"
"__export__.stock_quant_7459_63b96e9e","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II07485","13.0","pc(s)"
"__export__.stock_quant_7462_fb8b555a","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II07486","13.0","pc(s)"
"__export__.stock_quant_7464_cebf98e2","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/II03462","16.0","pc(s)"
"__export__.stock_quant_7471_b7ced63f","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II02460","10.0","pc(s)"
"__export__.stock_quant_7472_e60cb93b","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II02461","10.0","pc(s)"
"__export__.stock_quant_7497_ed2844b4","L-MLCC-BULK","JTK 4/Quarantine/PKG","HH30A","1500.0","g"
"__export__.stock_quant_7505_14bf16b2","STIC-VMKLC05R1-OMG","JTK 4/Stock/PKG","GBMJTK4/II10505","17327.0","pc(s)"
"__export__.stock_quant_7665_b249c9d4","STIC-VMKLC08R1-OMG","JTK 4/Stock/PKG","GBMJTK4/II15523","962.0","pc(s)"
"__export__.stock_quant_8072_3bb22fb2","KB-NEONR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II21545","1.0","pc(s)"
"__export__.stock_quant_8083_8e130f5f","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II08490","9.0","pc(s)"
"__export__.stock_quant_8086_52c509eb","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II08491","9.0","pc(s)"
"__export__.stock_quant_8087_37f96e9b","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II09492","11.0","pc(s)"
"__export__.stock_quant_8088_dc23729a","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II09493","11.0","pc(s)"
"__export__.stock_quant_8091_79a9ada0","BOTO-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH06337","13.0","Pc(s)"
"__export__.stock_quant_8092_bd639765","CAPA-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH06338","13.0","Pc(s)"
"__export__.stock_quant_8110_2d7bd34f","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IH23396","25.0","pc(s)"
"__export__.stock_quant_8141_93313c79","BOTO-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II10496","13.0","Pc(s)"
"__export__.stock_quant_8142_daf20e66","CAPA-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II10497","13.0","Pc(s)"
"__export__.stock_quant_8161_7552f824","BOTO-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II09494","17.0","Pc(s)"
"__export__.stock_quant_8162_f514062b","CAPA-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II09495","17.0","Pc(s)"
"__export__.stock_quant_8179_5d6706bf","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/II13511","16.0","pc(s)"
"__export__.stock_quant_8186_558e6d32","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II13512","15.0","pc(s)"
"__export__.stock_quant_8187_19421811","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II13513","15.0","pc(s)"
"__export__.stock_quant_8194_33797e4d","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II14514","11.0","pc(s)"
"__export__.stock_quant_8195_be2e37e3","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II14515","11.0","pc(s)"
"__export__.stock_quant_8240_4b39b981","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II15518","9.0","pc(s)"
"__export__.stock_quant_8241_bca53045","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II15519","9.0","pc(s)"
"__export__.stock_quant_8262_e581156b","WARN-CBBLKAIO-BULK","JTK 4/Stock/RM","CH05A","0.0","g"
"__export__.stock_quant_8266_3c730616","WARN-CB335138A-BULK","JTK 4/Stock/RM","FH14A","0.0","g"
"__export__.stock_quant_8278_ce552a6b","BOTO-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II16527","13.0","Pc(s)"
"__export__.stock_quant_8279_b1bebe27","CAPA-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II16528","13.0","Pc(s)"
"__export__.stock_quant_8292_11f2b8f9","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/II16526","26.0","pc(s)"
"__export__.stock_quant_8332_5c929182","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH09356","13.0","pc(s)"
"__export__.stock_quant_8333_3b3f8eb7","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH09357","13.0","pc(s)"
"__export__.stock_quant_8337_2477e0e3","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH12378","19.0","pc(s)"
"__export__.stock_quant_8338_dbf55b61","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IH12379","19.0","pc(s)"
"__export__.stock_quant_8346_f5fd4b8c","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II17529","13.0","pc(s)"
"__export__.stock_quant_8347_e3d91991","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II17530","13.0","pc(s)"
"__export__.stock_quant_8371_e95a5198","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/II17531","26.0","pc(s)"
"__export__.stock_quant_8374_24bbc0d1","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II17534","13.0","pc(s)"
"__export__.stock_quant_8375_cb1fd8e3","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II17535","13.0","pc(s)"
"__export__.stock_quant_8431_07cf45c2","PS-OMGPGT100-OMG","JTK 4/Retain/PKG","GBMJTK4/II24560","13.0","Pc(s)"
"__export__.stock_quant_8535_ebb39a43","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II27565","8.0","pc(s)"
"__export__.stock_quant_8536_b228fd08","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II27566","8.0","pc(s)"
"__export__.stock_quant_8539_fe0c3002","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II24561","2.0","pc(s)"
"__export__.stock_quant_8540_e890ca17","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II24562","2.0","pc(s)"
"__export__.stock_quant_8545_751ac786","BOTO-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II24563","2.0","Pc(s)"
"__export__.stock_quant_8546_cea7768d","CAPA-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II24564","2.0","Pc(s)"
"__export__.stock_quant_8566_73379966","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II21546","13.0","pc(s)"
"__export__.stock_quant_8567_ef01f994","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II21547","13.0","pc(s)"
"__export__.stock_quant_8570_5886dc8d","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II24558","8.0","pc(s)"
"__export__.stock_quant_8571_ac86ab38","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II24559","8.0","pc(s)"
"__export__.stock_quant_8576_041a6185","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II22552","2.0","pc(s)"
"__export__.stock_quant_8577_46f52621","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II22553","2.0","pc(s)"
"__export__.stock_quant_8586_9394d262","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/II22554","25.0","pc(s)"
"__export__.stock_quant_8588_463d37bd","KB-BERYLR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II22555","2.0","Pc(s)"
"__export__.stock_quant_8594_6a10690d","BOTO-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II23556","4.0","Pc(s)"
"__export__.stock_quant_8595_83aefbcc","CAPA-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II23557","4.0","Pc(s)"
"__export__.stock_quant_8608_e98e86dd","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/II21542","100.0","pc(s)"
"__export__.stock_quant_8639_0217a707","PARF-DLPZLE-X","JTK 4/Stock/RM","GBMJTK6/IH05081","0.0999899999999996","g"
"__export__.stock_quant_8712_44c6cf14","KB-BERYLR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II20541","2.0","Pc(s)"
"__export__.stock_quant_8735_d41be4dc","KB-ARGONR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II20540","1.0","Pc(s)"
"__export__.stock_quant_8764_3270548b","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II20539","13.0","pc(s)"
"__export__.stock_quant_8815_c8a6cf6c","STIC-BMKLC11R1-OMG","JTK 4/Stock/PKG","GBMJTK4/IJ04606","37693.0","Pc(s)"
"__export__.stock_quant_8858_f1d42b55","L-MLCE-BULK","JTK 4/Quarantine/PKG","IH29A","189.999999999985","g"
"__export__.stock_quant_9028_eb82aa37","WARN-CB338073-BULK","JTK 4/Stock/RM","BH08A","'-4.54747350886464e-13","g"
"__export__.stock_quant_9041_8782fe93","L-MLCC-BULK","JTK 4/Quarantine/PKG","JH04B","349.999999999985","g"
"__export__.stock_quant_9043_ee4e446c","L-MLCA-BULK","JTK 4/Quarantine/PKG","JH05A","2899.99999999999","g"
"__export__.stock_quant_9083_ed2481ff","WARN-CBTITAN-BULK","JTK 4/Stock/RM","GH12A","'-1.13686837721616e-13","g"
"__export__.stock_quant_9113_1f8bcc38","STIC-VMKLC05R1-OMG","JTK 4/Stock/PKG","GBMJTK4/IJ04614","75000.0","pc(s)"
"__export__.stock_quant_9128_00798c0d","SACH-PGFW9-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ05622","10.0","Pc(s)"
"__export__.stock_quant_9129_31076397","CAP-SPGFW9-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ05623","10.0","Pc(s)"
"__export__.stock_quant_9140_ee22be35","SACH-PGM75-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ05620","17.0","Pc(s)"
"__export__.stock_quant_9141_7e483114","CAP-SPGM75-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ05621","17.0","Pc(s)"
"__export__.stock_quant_9169_ebed0ea9","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ07631","16.0","pc(s)"
"__export__.stock_quant_9319_e5712810","L-MLCE-BULK","JTK 4/Quarantine/PKG","JH07A","199.999999999985","g"
"__export__.stock_quant_9323_f6310dbb","L-MLCB-BULK","JTK 4/Quarantine/PKG","JH07A","1979.99999999999","g"
"__export__.stock_quant_9325_a681c621","L-MLCD-BULK","JTK 4/Quarantine/PKG","JH07A","1999.99999999997","g"
"__export__.stock_quant_9439_ef026b62","KB-NEONR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II30586","1.0","pc(s)"
"__export__.stock_quant_9445_fb1c0611","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II29582","24.0","pc(s)"
"__export__.stock_quant_9447_5b8b01bf","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II29583","28.0","pc(s)"
"__export__.stock_quant_9451_249415a8","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/II20538","13.0","pc(s)"
"__export__.stock_quant_9559_c61dbb5f","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ08637","16.0","pc(s)"
"__export__.stock_quant_9569_69269df0","CAPA-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ06628","8.0","pc(s)"
"__export__.stock_quant_9570_e48a43b6","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ06627","8.0","pc(s)"
"__export__.stock_quant_9575_77387fa1","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ05626","25.0","pc(s)"
"__export__.stock_quant_9659_485b8862","L-MLCE-BULK","JTK 4/Quarantine/PKG","JH13A","1499.99999999999","g"
"__export__.stock_quant_9684_d23509a3","L-MLCB-BULK","JTK 4/Quarantine/PKG","JH14A","569.999999999985","g"
"__export__.stock_quant_9686_37b7cb3d","L-MLCC-BULK","JTK 4/Quarantine/PKG","JH11A","5299.99999999997","g"
"__export__.stock_quant_9939_33afa903","BOTO-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ15669","13.0","Pc(s)"
"__export__.stock_quant_9940_d515be75","CAPA-MKLCKIMR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ15670","13.0","Pc(s)"
"__export__.stock_quant_10010_1dc748a0","BOTO-MKLCR0-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ15665","8.0","pc(s)"
"__export__.stock_quant_10115_5673a54e","DUS-MKLCR1-OMG","JTK 4/Retain/PKG","GBMJTK4/IJ14660","50.0","pc(s)"
